站名,站址,建置容量,啟用日期,本日發電量,累計發電量,累計減碳量,日期,站代號,模組及系統類型
社頭站,彰化縣社頭鄉,23.04,101-07   ,118.3,140048.6,72965.3,2017/4/30,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,90.7,140139.3,73012.6,2017/5/1,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,77.9,140217.2,73053.2,2017/5/2,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,103.5,140320.7,73107.1,2017/5/3,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,98.7,140419.4,73158.5,2017/5/4,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,86.4,140505.8,73203.5,2017/5/5,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,101.7,140607.5,73256.5,2017/5/6,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,113.8,140721.3,73315.8,2017/5/7,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,93.1,140814.4,73364.3,2017/5/8,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,88.4,140902.8,73410.4,2017/5/9,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,99,141001.8,73461.9,2017/5/10,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,91.7,141093.5,73509.7,2017/5/11,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,78.3,141171.8,73550.5,2017/5/12,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,52,141223.8,73577.6,2017/5/13,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,100.7,141324.5,73630.1,2017/5/14,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,89.4,141413.9,73676.6,2017/5/15,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,25.9,141439.8,73690.1,2017/5/16,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,79.8,141519.6,73731.7,2017/5/17,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,90.1,141609.7,73778.7,2017/5/18,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,43.4,141653.1,73801.3,2017/5/19,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,65.5,141718.6,73835.4,2017/5/20,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,112.7,141831.3,73894.1,2017/5/21,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,87.3,141918.6,73939.6,2017/5/22,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,174.9,142093.5,74030.7,2017/5/24,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,70.9,142164.4,74067.7,2017/5/25,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,82.9,142247.3,74110.8,2017/5/26,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,46.7,142294,74135.2,2017/5/27,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,68.8,142362.8,74171,2017/5/28,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,100.8,142463.6,74223.5,2017/5/29,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,48.1,142511.7,74248.6,2017/5/30,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,82.3,142594,74291.5,2017/5/31,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,44.4,142638.4,74314.6,2017/6/1,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,33.3,142671.7,74332,2017/6/2,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,31.8,142703.5,74348.5,2017/6/3,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,40.6,142744.1,74369.7,2017/6/4,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,63.4,142807.5,74402.7,2017/6/5,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,106.4,142913.9,74458.1,2017/6/6,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,108,143021.9,74514.4,2017/6/7,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,102.2,143124.1,74567.7,2017/6/8,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,98.2,143222.3,74618.8,2017/6/9,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,102.5,143324.8,74672.2,2017/6/10,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,107.6,143432.4,74728.3,2017/6/11,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,104.5,143536.9,74782.7,2017/6/12,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,106.9,143643.8,74838.4,2017/6/13,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,12.2,143656,74844.8,2017/6/14,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,21,143677,74855.7,2017/6/15,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,57.6,143734.6,74885.7,2017/6/16,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,26.8,143761.4,74899.7,2017/6/17,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,17.4,143778.8,74908.8,2017/6/18,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,42.2,143821,74930.7,2017/6/19,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,73.7,143894.7,74969.1,2017/6/20,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,99.2,143993.9,75020.8,2017/6/21,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,100.1,144094,75073,2017/6/22,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,102.1,144196.1,75126.2,2017/6/23,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,108.3,144304.4,75182.6,2017/6/24,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,95.7,144400.1,75232.5,2017/6/25,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,105.9,144506,75287.6,2017/6/26,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,90.6,144596.6,75334.8,2017/6/27,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,99.1,144695.7,75386.5,2017/6/28,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,103.3,144799,75440.3,2017/6/29,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,101.3,144900.3,75493.1,2017/6/30,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,93.9,144994.2,75542,2017/7/1,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,78.9,145073.1,75583.1,2017/7/2,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,109.7,145182.8,75640.2,2017/7/3,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,85,145267.8,75684.5,2017/7/4,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,93.3,145361.1,75733.1,2017/7/5,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,73.9,145435,75771.6,2017/7/6,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,75.2,145510.2,75810.8,2017/7/7,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,83.4,145593.6,75854.3,2017/7/8,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,94.6,145688.2,75903.6,2017/7/9,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,112.2,145800.4,75962,2017/7/10,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,12.4,145812.8,75968.5,2017/7/11,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,0,145812.8,75968.5,2017/7/12,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,299.9,146112.7,76124.7,2017/7/13,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,80.7,146193.4,76166.8,2017/7/14,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,108,146301.4,76223,2017/7/15,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,105.9,146407.3,76278.2,2017/7/16,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,48.9,146456.2,76303.7,2017/7/17,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,104.2,146560.4,76358,2017/7/18,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,110.4,146670.8,76415.5,2017/7/19,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,101.4,146772.2,76468.3,2017/7/20,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,86.4,146858.6,76513.3,2017/7/21,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,63.8,146922.4,76546.6,2017/7/22,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,91.8,147014.2,76594.4,2017/7/23,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,93.8,147108,76643.3,2017/7/24,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,83.1,147191.1,76686.6,2017/7/25,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,83,147274.1,76729.8,2017/7/26,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,90.4,147364.5,76776.9,2017/7/27,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,64.4,147428.9,76810.5,2017/7/28,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,31.7,147460.6,76827,2017/7/29,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,62.9,147523.5,76859.7,2017/7/31,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,63.5,147587,76892.8,2017/8/1,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,52.2,147639.2,76920,2017/8/2,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,101.3,147740.5,76972.8,2017/8/3,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,95.5,147836,77022.6,2017/8/4,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,95.7,147931.7,77072.4,2017/8/5,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,105.9,148037.6,77127.6,2017/8/6,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,106.4,148144,77183,2017/8/7,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,99,148243,77234.6,2017/8/8,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,108.7,148351.7,77291.2,2017/8/9,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,73.4,148425.1,77329.5,2017/8/10,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,100.8,148525.9,77382,2017/8/11,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,98.1,148624,77433.1,2017/8/12,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,95.2,148719.2,77482.7,2017/8/13,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,106.2,148825.4,77538,2017/8/14,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,101.1,148926.5,77590.7,2017/8/15,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,95.1,149021.6,77640.3,2017/8/16,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,107.4,149129,77696.2,2017/8/17,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,99.3,149228.3,77747.9,2017/8/18,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,112.9,149341.2,77806.8,2017/8/19,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,109.6,149450.8,77863.9,2017/8/20,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,88.3,149539.1,77909.9,2017/8/21,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,59.7,149598.8,77941,2017/8/22,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,62.4,149661.2,77973.5,2017/8/23,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,36.5,149697.7,77992.5,2017/8/24,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,89.8,149787.5,78039.3,2017/8/25,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,83.5,149871,78082.8,2017/8/26,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,90.4,149961.4,78129.9,2017/8/27,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,96.7,150058.1,78180.3,2017/8/28,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,97.1,150155.2,78230.9,2017/8/29,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,82.9,150238.1,78274.1,2017/8/30,D414Z,多晶矽併聯型
社頭站,彰化縣社頭鄉,23.04,101-07   ,47.6,150285.7,78298.8,2017/8/31,D414Z,多晶矽併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,0,22548,11747.5,2013/11/30,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,77.5,22625.5,11787.9,2013/12/1,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,83.4,22708.9,11831.3,2013/12/2,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,77.4,22786.3,11871.7,2013/12/3,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,80,22866.3,11913.3,2013/12/4,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,73.7,22940,11951.7,2013/12/5,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,76.5,23016.5,11991.6,2013/12/6,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,63.7,23080.2,12024.8,2013/12/7,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,60.8,23141,12056.5,2013/12/8,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,62,23203,12088.8,2013/12/9,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,29.2,23232.2,12104,2013/12/10,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,12.5,23244.7,12110.5,2013/12/11,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,26.7,23271.4,12124.4,2013/12/12,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,20.5,23291.9,12135.1,2013/12/13,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,51,23342.9,12161.7,2013/12/14,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,27.9,23370.8,12176.2,2013/12/15,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,41.8,23412.6,12198,2013/12/16,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,6.7,23419.3,12201.5,2013/12/17,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,23.6,23442.9,12213.8,2013/12/18,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,20.7,23463.6,12224.5,2013/12/19,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,28,23491.6,12239.1,2013/12/20,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,18.8,23510.4,12248.9,2013/12/21,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,55.3,23565.7,12277.7,2013/12/22,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,71.8,23637.5,12315.1,2013/12/23,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,43.2,23680.7,12337.6,2013/12/24,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,49.9,23730.6,12363.6,2013/12/25,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,16.8,23747.4,12372.4,2013/12/26,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,60.8,23808.2,12404.1,2013/12/27,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,49.7,23857.9,12430,2013/12/28,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,51.1,23909,12456.6,2013/12/29,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,63.5,23972.5,12489.7,2013/12/30,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,70.4,24042.9,12526.4,2013/12/31,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,74.9,24117.8,12565.4,2014/1/1,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,76.4,24194.2,12605.2,2014/1/2,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,57.5,24251.7,12635.1,2014/1/3,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,35.8,24287.5,12653.8,2014/1/4,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,66.7,24354.2,12688.5,2014/1/5,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,39.2,24393.4,12709,2014/1/6,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,67.5,24460.9,12744.1,2014/1/7,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,64,24524.9,12777.5,2014/1/8,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,40.7,24565.6,12798.7,2014/1/9,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,70.8,24636.4,12835.6,2014/1/10,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,73,24709.4,12873.6,2014/1/11,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,69.6,24779,12909.9,2014/1/12,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,61.8,24840.8,12942.1,2014/1/13,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,42.3,24883.1,12964.1,2014/1/14,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,64.3,24947.4,12997.6,2014/1/15,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,68.7,25016.1,13033.4,2014/1/16,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,81.2,25097.3,13075.7,2014/1/17,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,80.6,25177.9,13117.7,2014/1/18,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,54.2,25232.1,13145.9,2014/1/19,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,75.6,25307.7,13185.3,2014/1/20,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,42.8,25350.5,13207.6,2014/1/21,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,80.1,25430.6,13249.3,2014/1/22,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,80.3,25510.9,13291.2,2014/1/23,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,85.7,25596.6,13335.8,2014/1/24,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,87.4,25684,13381.4,2014/1/25,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,49.6,25733.6,13407.2,2014/1/26,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,69.5,25803.1,13443.4,2014/1/27,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,72.9,25876,13481.4,2014/1/28,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,71.3,25947.3,13518.5,2014/1/29,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,71.4,26018.7,13555.7,2014/1/30,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,71.2,26089.9,13592.8,2014/1/31,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,76.2,26166.1,13632.5,2014/2/1,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,55.6,26221.7,13661.5,2014/2/2,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,76.3,26298,13701.3,2014/2/3,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,52,26350,13728.4,2014/2/4,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,36,26386,13747.1,2014/2/5,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,41.7,26427.7,13768.8,2014/2/6,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,21.6,26449.3,13780.1,2014/2/7,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,47.9,26497.2,13805,2014/2/8,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,11.6,26508.8,13811.1,2014/2/9,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,7.3,26516.1,13814.9,2014/2/10,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,13.2,26529.3,13821.8,2014/2/11,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,53.1,26582.4,13849.4,2014/2/12,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,19,26601.4,13859.3,2014/2/13,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,17.7,26619.1,13868.6,2014/2/14,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,19.1,26638.2,13878.5,2014/2/15,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,60.8,26699,13910.2,2014/2/16,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,87.8,26786.8,13955.9,2014/2/17,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,51.5,26838.3,13982.8,2014/2/18,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,3.5,26841.8,13984.6,2014/2/19,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,94.1,26935.9,14033.6,2014/2/20,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,76.6,27012.5,14073.5,2014/2/21,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,91.7,27104.2,14121.3,2014/2/22,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,96.5,27200.7,14171.6,2014/2/23,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,77.5,27278.2,14211.9,2014/2/24,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,94.1,27372.3,14261,2014/2/25,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,65.7,27438,14295.2,2014/2/26,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,82.9,27520.9,14338.4,2014/2/27,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,62.6,27583.5,14371,2014/2/28,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,47.3,27630.8,14395.6,2014/3/1,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,50.5,27681.3,14422,2014/3/2,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,27.7,27709,14436.4,2014/3/3,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,42,27751,14458.3,2014/3/4,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,72.7,27823.7,14496.1,2014/3/5,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,25.9,27849.6,14509.6,2014/3/6,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,42.3,27891.9,14531.7,2014/3/7,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,17.5,27909.4,14540.8,2014/3/8,D416H,薄膜型併聯型
二水站,彰化縣二水鄉,18.24,101-11   ,27.4,27936.8,14555.1,2014/3/9,D416H,薄膜型併聯型
